commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
18007680,69496,그녀의 심청 3화. 새 신부,지헌,607,15,2019-07-03 20:48:25,앜ㅋㅋㅋㅋㄱ승상개꿀,True
18010233,69496,그녀의 심청 3화. 새 신부,강주희,578,9,2019-07-04 09:07:45,여자=꽃이라고 생각하는 놈들이 잘못이지 ,True
18012666,69496,그녀의 심청 3화. 새 신부,핫초코,408,4,2019-07-05 00:31:52,오 승상 제 역할 다 했네,True
18019288,69496,그녀의 심청 3화. 새 신부,zero,274,8,2019-07-07 00:54:38,오라버니가 잡은 가짜 황금 자라 먹고 탈났을거야 분명....,True
18017845,69496,그녀의 심청 3화. 새 신부,박진욱,203,2,2019-07-06 16:24:01,ㅋㅋㅋㅋㅋㅋ승상 해피엔딩이누,True
18020626,69496,그녀의 심청 3화. 새 신부,둥스둥스,99,1,2019-07-07 14:51:31,nice,True
18299141,69496,그녀의 심청 3화. 새 신부,닉네임을 등록해 주세요,73,3,2019-09-27 07:03:55,재기,True
18101649,69496,그녀의 심청 3화. 새 신부,xx,68,1,2019-08-03 02:52:00,개꿀ㅋㅋㅋㅋㅋ전개 좋네,True
18097549,69496,그녀의 심청 3화. 새 신부,한지우,50,0,2019-08-01 19:57:42,근데 그럼 아씨는 열녀로 살아야해서 더 고생할텐데..,True
18097475,69496,그녀의 심청 3화. 새 신부,미소별랑,31,1,2019-08-01 19:11:33,해피엔딩이네,True
18074722,69496,그녀의 심청 3화. 새 신부,고냥이,15,13,2019-07-25 10:09:06,어째 승상 아들놈들이 죽인거같아 찝찝한데,False
18653206,69496,그녀의 심청 3화. 새 신부,불끄러온지알아야지,9,32,2019-12-30 14:22:41,저 시대에 남편 죽으면 저 여자 인생이 어떨거 같나요 몇년이라도 살다가 자제 하나라도 낳고 죽어야 저 신부가 저 집안에서 살아 남죠 너무 현시대 적으로만 본다 여기 댓글다는 여성분들 ,False
18575608,69496,그녀의 심청 3화. 새 신부,박건영,7,1,2019-12-10 08:45:35,와싸 죽었다!,False
