commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
13748780,38305,작약만가 : 서리꽃 14화,김송하,2283,157,2016-08-13 00:07:48,"개쩔어..
근데 리빈 아들 죽는거때문에 마음아프겠다",True
13748814,38305,작약만가 : 서리꽃 14화,박주은,1784,124,2016-08-13 00:09:06,삼미랑 너무 쉽게 당한거같다 자기가 한짓에 비하면 너무 약한거 같기도하고...,True
13748962,38305,작약만가 : 서리꽃 14화,슝슝,1023,14,2016-08-13 00:16:57,삼미랑 망한건 좋은데 황제 말하는거 하나하나 진짜 끔찍하고 추악하다. 리빈이 낳은 아기한테 하는 말부터 우물물 얘기까지.. 작가님이 항상 황제얼굴은 까맣게 그리시는데 신의한수인듯. 추악하고 인간답지 못한 황제의 모습이 더 부각되는것 같네요,True
13749320,38305,작약만가 : 서리꽃 14화,바다하늘,854,5,2016-08-13 00:49:19,"왜 아무도 저 환관인 어상락 언급을 안해주시나요ㅜㅠ 진짜 멋진 사람은 저 환관 어상락 아닌가요? 삼미랑이 끌려가고, 저 어상락은 취조를 받겠죠. 당연히 그 취조란 고문이 포함되있을것이고, 삼미랑이 결국 파멸할 진술을 내놓으면 삼미랑은 당연히 끝이지만, 저 어상락도 목숨을 부지하긴 힘들겠죠ㅠ 윗분(삼미랑)의 말을 들어 따랐을뿐이라고 주장해도 저 미친 황제가 그냥 둘리 절대 없고. 스스로도 그걸 잘 아는데 나라를 위해 목숨을 희생한겁니다. 원래 리빈이 죽었을지도 모를것은 저 어상락이 대신 죽으려드는거죠!!ㅠㅜ",True
13748904,38305,작약만가 : 서리꽃 14화,은장도,597,85,2016-08-13 00:12:56,리빈이 낳은 아기가 너무 불쌍하다..뱃속에서도 그 험한 꼴 다 당하면서 살아남았는데..엄마한테 버림받고 개도안먹을찌꺼기 취급받고..리빈이 다시 아기를 감싸줬으면ㅜㅜ,True
13748843,38305,작약만가 : 서리꽃 14화,옹키토끼,453,13,2016-08-13 00:10:08,삼미랑 사이다이긴한데 자식들은 뭔 죄;; 태어나자마자 죽네,True
13748866,38305,작약만가 : 서리꽃 14화,전주비빔밥,390,17,2016-08-13 00:11:19,자 우리 소거는 어디있죠? 생존신고라도 하란말이야ㅠ!!!,True
13749332,38305,작약만가 : 서리꽃 14화,장혜원,380,10,2016-08-13 00:50:21,모진 생각인 건 알지만 내가 리빈이면 아이에 대한 애정 없을 듯... 아이에겐 죄가 없지만 막말로 집안의 원수+성폭행범의 아이를 가진 건데...나라면 못키워...,True
13748810,38305,작약만가 : 서리꽃 14화,전혜림,358,14,2016-08-13 00:08:55,"사이단데..
뭔가 찜찜해....
놀러 왔는데
집에 고데기 뽑고나왔나?
집에 가스/불 끄고 나왔나?
이런 느낌",True
13748876,38305,작약만가 : 서리꽃 14화,스컬리,297,8,2016-08-13 00:11:41,이름이 좋아 황실이지 완전 악귀들의 소굴이군요,True
13749051,38305,작약만가 : 서리꽃 14화,서영,252,6,2016-08-13 00:22:52,마지막 리빈의 얼굴이 빨간건 결국 왕과 같은 괴물이 되었다는걸 의미하는듯,True
13749080,38305,작약만가 : 서리꽃 14화,글로벌J,231,24,2016-08-13 00:24:53,"결국 황후가 리빈이맞네요.. 작약만가서리꽃이 나오기전이야기를 보면 황후가 옆자리에 황제자리에 빈옷만있을뿐 황제가없는걸 작약만가를 보신분들이라면 아실겁니다. 리빈이 낳은아이가 조산했기때문에 아기가 기적적으로 살아도 일반성인들처럼 자랄수도없어서 몰골이 말이아니라 차마 남에게 보일수가없었겟죠, 또 이번화에서 리빈이 괴물이 되어가고있다는걸 짐작해볼때 황후는 리빈이 돼겠네요 삼미랑의 악독함 황제의 잔인함이 리빈에게 영향을미쳐 겉모습은 삼미랑이돼고 하는짓은 황제가됀게 아닐까생각듭니다.",True
13748863,38305,작약만가 : 서리꽃 14화,푸름이,230,6,2016-08-13 00:11:13,"살벌하다 살벌해..
막 태어난 생명들은 무슨 죄냐ㅠㅠ",True
13749044,38305,작약만가 : 서리꽃 14화,허니버터?,227,4,2016-08-13 00:22:25,괴물을 상대할땐 괴물이 되지않도록 조심해야된다고 하나 현실적으로 그건 불가능하지 괴물을 상대할려면 그와 같은......아니 그보다 더한 괴물이 되어야만함,True
