commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
16408617,51208,구리의 구리구리 48화 자취생,정가영,9,0,2018-06-15 22:42:21,으앜ㅋㅋㅋㅋ자취 완전공감이욬ㅋㅋㅋㅋㅋㅋ,False
16975951,51208,구리의 구리구리 48화 자취생,융도이,4,0,2018-11-26 09:50:26,멍희....아디오슼ㅋㅋㅋㅋㅋㅋㅋㅋ,False
17102382,51208,구리의 구리구리 48화 자취생,김뫄뫄,3,0,2019-01-03 16:20:10,저 울어옄ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ,False
16392545,51208,구리의 구리구리 48화 자취생,kagerou77,2,0,2018-06-11 13:45:07,ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋ개친근햌ㅋㅋㅋㅋ,False
19126329,51208,구리의 구리구리 48화 자취생,구리똥,1,0,2020-04-07 17:19:21,옆집 사람 놀란 소리도 들린 거냐궄ㅋㅋㅋㅋㅋㅋ,False
18744044,51208,구리의 구리구리 48화 자취생,김종민,0,0,2020-01-22 13:24:45,2020년 정주행 중,False
18059157,51208,구리의 구리구리 48화 자취생,loex,0,0,2019-07-20 00:49:00,야 ! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
17861593,51208,구리의 구리구리 48화 자취생,84523,0,0,2019-05-28 19:51:12,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아미치겠네 ㅋㅋㅋㅋㅋㅋ,False
17315148,51208,구리의 구리구리 48화 자취생,신도현,0,0,2019-02-04 08:18:04,뽥!!!,False
16408623,51209,구리의 구리구리 49화 악동,정가영,8,0,2018-06-15 22:44:39,앜ㅋㅋㅋㅋㅋㅋ하..너무 웃어서 배 아파요.. ,False
18269805,51209,구리의 구리구리 49화 악동,뿅아리,4,0,2019-09-19 19:13:10,아놔ㅋㅋㅋㅋ 뭔가 꿀밤먹이고싶은 악동이셨네요...ㅋㅋㅋㅠㅠ 늙어서그런가 웃기면서도 혹시나 주위에 저런 녀석이 있으면 뒷목잡을거같아요ㅋㅋ,False
17318541,51209,구리의 구리구리 49화 악동,이승규,4,0,2019-02-05 15:14:17,개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅌㅋㅋ,False
16967553,51209,구리의 구리구리 49화 악동,따뜻한담요,3,0,2018-11-23 21:53:08,아 ㅜ 대박 ㅜㅜ 마법진 ㅜㅜㅜㅜ,False
16660918,51209,구리의 구리구리 49화 악동,신민선,3,0,2018-08-25 17:37:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
19126332,51209,구리의 구리구리 49화 악동,구리똥,1,0,2020-04-07 17:20:54,아니 저런 만화같은 악동이 현실에도 있는 거였다니,False
17725064,51209,구리의 구리구리 49화 악동,모토,1,0,2019-04-17 20:01:22,ㅋㅋㅋㅋㅋㅋㅋ,False
17534353,51209,구리의 구리구리 49화 악동,빙9빅뱅뇽,1,0,2019-03-06 17:35:13,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ구리님 친구하고시퍼요,False
17015873,51209,구리의 구리구리 49화 악동,산슝이,1,0,2018-12-06 03:59:41,ㅋㅋㅋㅋㅋ아닠ㅋ,False
19458560,51209,구리의 구리구리 49화 악동,조다은,0,0,2020-06-16 13:56:45,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
16408630,51210,구리의 구리구리 50화 힘,정가영,6,0,2018-06-15 22:46:14,ㅋㅋㅋㅋㅋㅋ아 아ㅠㅠ넘 웃기자나욬ㅋㅋㅋㅋㅋㅋㅋ 배아파,False
16402951,51210,구리의 구리구리 50화 힘,임예림,3,0,2018-06-14 07:50:46,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아짐짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
19126335,51210,구리의 구리구리 50화 힘,구리똥,2,0,2020-04-07 17:22:46,"가장파워가 이런 뜻이 아닐텐뎈ㅋㅋㅋㅋㅋㅋㅋㅋ
진짜 가족들이 다 작가님같넼ㅋㅋㅋㅋ",False
17620528,51210,구리의 구리구리 50화 힘,신도현,1,0,2019-03-22 17:07:10,이건 실화다 200%다 ,False
17748013,51210,구리의 구리구리 50화 힘,모토,0,0,2019-04-25 09:10:41,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
16735376,51210,구리의 구리구리 50화 힘,djeuwq,0,0,2018-09-14 12:14:23,보다보니 책에 없는 내용도 몇개 있는듯 ㅋㅋㅋㅋㅋㅋㅋ,False
16534396,51211,구리의 구리구리 51화 드라이브,이지민,7,0,2018-07-20 17:13:54,아진짜레전듴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
19373884,51211,구리의 구리구리 51화 드라이브,84523,4,0,2020-05-27 13:15:36,ㅋㅋㅋㅋㅋ아니 구리님 이래놓고 결혼이라뇨!!,False
16660943,51211,구리의 구리구리 51화 드라이브,신민선,4,0,2018-08-25 17:53:18,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
18342371,51211,구리의 구리구리 51화 드라이브,뿅아리,3,0,2019-10-09 00:40:47,ㅋㅋㅋㅋ 그와중에 검색...ㅋㅋㅋ 귀욤ㅋㅋㅋㅋ 지금은 다들 연애하고 혹시 결혼까지 하신분도 계시겠죠??.. 설마.....ㅋㅋㅋㅠㅠㅠ ㅠ,False
19246254,51211,구리의 구리구리 51화 드라이브,구리똥,1,0,2020-04-30 22:01:22,먹는 게 행복한 나이,False
17645863,51211,구리의 구리구리 51화 드라이브,신도현,0,0,2019-03-28 22:57:08,웃는게 ㅋㅋㅋㅋㅋㅋㅋㄱㅋ  키카뽀캬,False
17315813,51211,구리의 구리구리 51화 드라이브,이채원,0,0,2019-02-04 16:03:47,ㅋㅋㅋㄱㅋㅋㅋㄲㅋㅋㅋㄱㄱㅋㅋㄲㅋㅋㅋ,False
16975981,51211,구리의 구리구리 51화 드라이브,융도이,0,0,2018-11-26 09:58:11,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
17372070,51212,구리의 구리구리 52화 워터파크,신도현,4,0,2019-02-22 09:55:28,"아...  왠지 저 빵구 냄새가 나는 듯한
4D입니다.
저 빵구는 울 어무이가 오늘 뀐 빵구냄새 같아요. 미친듯이 창문열고 쉼셨는데 ㅋㅋㅋ",False
16786270,51212,구리의 구리구리 52화 워터파크,skshclq,4,0,2018-09-28 11:30:25,구리님 혼자만 멀쩡해져서 나오셨어ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
17122181,51212,구리의 구리구리 52화 워터파크,입덕,3,0,2019-01-09 14:19:15,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 재밌어요,False
18063805,51212,구리의 구리구리 52화 워터파크,loex,1,0,2019-07-21 22:07:56,방구로 마무리 ㅋㅋㅋㅋㅋㅋㅋ,False
17308160,51212,구리의 구리구리 52화 워터파크,grownbb,1,0,2019-02-01 21:56:07,감기 다 나았어ㅋㅋㅋㅋㅋㅋㅋ,False
16678110,51212,구리의 구리구리 52화 워터파크,missjoo,1,0,2018-08-30 13:47:18,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아진짜 다시봐도 넘 재밌어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
16434974,51212,구리의 구리구리 52화 워터파크,김희정,1,0,2018-06-23 01:13:11,ㅋㅋㅋㅋㅋ 초면방구먹이기 ㅋㅋㅋㅋㅋ 감기걸리기전 하이텐션이엇군뇽ㅎ..,False
19666727,51212,구리의 구리구리 52화 워터파크,쇼메,0,0,2020-08-06 21:10:54,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나만 다이어트 도돌임표 듣는게 아넜어 ㅋㅋㅋㅋㅋㅋㅋ,False
19250159,51212,구리의 구리구리 52화 워터파크,구리똥,0,0,2020-05-01 12:07:27,아닠ㅋㅋㅋㅋ 이미 알고 있던 사이 아니었냐곸ㅋㅋㅋㅋㅋㅋㅋㅋ,False
18375431,51213,구리의 구리구리 53화 여름,Sisyphus,5,0,2019-10-18 17:55:55,뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ안헤어졌네~~~,False
17316453,51213,구리의 구리구리 53화 여름,이채원,1,0,2019-02-04 23:38:32,ㅋㅋㅋㅋㅋㅋㅋㅋ기,False
16785413,51213,구리의 구리구리 53화 여름,180될수있다,1,0,2018-09-28 01:52:07,여름 느끼는 표정ㅋㅋㅋㅋㅋㅋㅋㅋ,False
19714744,51213,구리의 구리구리 53화 여름,닉네임,0,0,2020-08-18 15:41:21,이번건 쫌 노잼,False
19666735,51213,구리의 구리구리 53화 여름,쇼메,0,0,2020-08-06 21:14:23,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 존잼,False
19496448,51213,구리의 구리구리 53화 여름,라이안,0,0,2020-06-25 23:35:01,ㅋㅋㅋㅋㅋㅋㅋ,False
16442567,51213,구리의 구리구리 53화 여름,unolee,0,0,2018-06-25 17:01:25,비열한 표정 예고보자마자 결제했어요ㅋㅋㅋㅋㅋㅋㅋ,False
17709397,51214,구리의 구리구리 54화 중독,신도현,5,0,2019-04-13 05:11:24,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 실사 너무 귀엽다 
어떻게 저렇게 빵!끗! 웃을까",False
18697652,51214,구리의 구리구리 54화 중독,깜단이,3,0,2020-01-10 11:00:17,사진이모든걸증명 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
19703002,51214,구리의 구리구리 54화 중독,닉네임,1,0,2020-08-15 22:05:18,밍키편만 골라보고 있습니다..두분 다 시집 가구 엄마랑 잘 지내고 있니 믱킈야,False
19458596,51214,구리의 구리구리 54화 중독,조다은,1,0,2020-06-16 14:18:22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ실샄ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
16290686,51214,구리의 구리구리 54화 중독,최종 합격을 축하드립니다,1,0,2018-05-13 21:13:36,넘나귀여워ㅜㅜ작가님의손맛 예사롭지않은가봐여,False
19666740,51214,구리의 구리구리 54화 중독,쇼메,0,0,2020-08-06 21:17:17,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 손맛 중독 근데 밍키밍키 하는 이유가 있는 거 같아요 너무 귀엽게 잘 그리셨던 거였어 ,False
18262271,51215,구리의 구리구리 55화 장난,ym,6,0,2019-09-17 23:48:45,마지막 넘 잔인 ㅜㅜㅜㅜ 써먹어야겠다,False
17656784,51215,구리의 구리구리 55화 장난,셰씨,4,0,2019-03-31 11:49:45,여친과의 문자 정독이라니 쟌인해 ㅋㅋㅋㅋㅋㅋ,False
19666745,51215,구리의 구리구리 55화 장난,쇼메,2,0,2020-08-06 21:20:00,남동생 개착해 ㅋㅋㅋㅋㅋ 나라면 이미 자연 그대로 당당히 나갔을텐데 후후 ㅋㅋㅋㅋㅋㅋㅋ 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋ,False
16598687,51215,구리의 구리구리 55화 장난,최민지,2,0,2018-08-08 09:59:10,ㅅㅂㅊㅌㅎㅌㅎ코오톹ㅎㅌㅋㅌㅋㅌㅌㅋㅌㅌㅌ 개뿜었더,False
18848694,51215,구리의 구리구리 55화 장난,연이공주,1,0,2020-02-13 01:01:28,"ㅋㅋㅋㅋㅋ멍여신님,,,",False
19703045,51215,구리의 구리구리 55화 장난,닉네임,0,0,2020-08-15 22:08:03,그켬,False
16562122,51216,구리의 구리구리 56화 본능,담백한두유,11,0,2018-07-29 00:19:31,범지님 나오는 에피소드가 진짜 다 재밌는 것 같아요 ㅋㅋㅋㅋㅋㅋ 재밌어요 작가님 ! ,True
17809086,51216,구리의 구리구리 56화 본능,84523,8,0,2019-05-14 12:06:09,범네일은 무조건 개추야!,False
18035270,51216,구리의 구리구리 56화 본능,mylovegod,6,0,2019-07-13 00:46:59,범지님 에피 존잼 ㅋㅋ존멋,False
17328046,51216,구리의 구리구리 56화 본능,grownbb,4,0,2019-02-09 00:44:13,무용하신분은 힘도 다르구나!,False
17752551,51216,구리의 구리구리 56화 본능,신도현,2,0,2019-04-26 23:18:15,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  웃겨
저희 학교 엄청난 오르막길에 있어서 거의 1인 주몽 2쌍이었는데",False
19666753,51216,구리의 구리구리 56화 본능,쇼메,1,0,2020-08-06 21:22:59,역시 무용하시는 분 새싹부터 남다르셨군요!!...... 응???? 무용인데...?????? ,False
18846982,51216,구리의 구리구리 56화 본능,마쉬룸,1,0,2020-02-12 17:45:15,범지님 멋져요ㅋㅋㅋㅋ 나도 저런 힘 갖고싶다,False
18326620,51216,구리의 구리구리 56화 본능,안쩡,1,0,2019-10-04 15:40:20,범지님 진짜 웃기시다 ㅋㅋㅋㅋㅋ,False
18251508,51216,구리의 구리구리 56화 본능,네이버123,0,0,2019-09-14 21:43:00,웃겨서 댓글 답니다 ㅋㅋㅋ,False
17064115,51216,구리의 구리구리 56화 본능,변경빈,0,0,2018-12-21 14:16:29,꺄아아 무서워에서 개터짐,False
18469480,51217,구리의 구리구리 57화 집중,뿅아리,3,0,2019-11-15 17:05:56,ㅋㅋㅋ 쓰리디ㅋㅋㅋㅋㅋㅋ 넘 우껴용,False
16277536,51217,구리의 구리구리 57화 집중,진숙님,3,0,2018-05-11 03:37:13,팔목 넘 얇으신데여ㅠ,False
18326623,51217,구리의 구리구리 57화 집중,안쩡,2,0,2019-10-04 15:41:12,언니가 진짜 ㅋㅋㅋㅋㅋㅋ,False
17950717,51217,구리의 구리구리 57화 집중,콩2,1,0,2019-06-19 23:51:35,앜ㅋㅋㅋ 소재가 겁나 많이 들어갔네욬ㅋㅋㅋㅋㅋㅋㅋㅋ,False
17134994,51217,구리의 구리구리 57화 집중,나풀나풀,1,0,2019-01-13 03:37:43,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 3D 너무 웃기잖아요ㅋㅋㅋㅋㅋㅜㅜㅜ,False
17016430,51217,구리의 구리구리 57화 집중,산슝이,1,0,2018-12-06 09:39:40,ㅋㅋㅋ,False
18469481,51218,구리의 구리구리 58화 나홀로,뿅아리,3,0,2019-11-15 17:07:59,존웃ㅋㅋㅋㅋㅋ 저 철벽...ㅠㅠ공감되서 웃프다ㅠㅠㅠ,False
18326630,51218,구리의 구리구리 58화 나홀로,안쩡,1,0,2019-10-04 15:42:38,토깽님 귀여워요 ,False
18064137,51218,구리의 구리구리 58화 나홀로,loex,1,0,2019-07-21 23:12:46,헤어져 헤어져,False
17827694,51218,구리의 구리구리 58화 나홀로,신도현,1,0,2019-05-18 18:05:44,헤어져,False
17637719,51218,구리의 구리구리 58화 나홀로,벨벳소로우,1,0,2019-03-26 18:11:37,뭘 무조건 해어지고 보래 ㅋㅋㅋㅋㅋ,False
16779791,51218,구리의 구리구리 58화 나홀로,AJ,1,0,2018-09-26 02:13:20,너무 음탕해 ㅋㅋㅋㅋ,False
16822197,51219,구리의 구리구리 59화 전전긍긍,AJ,15,0,2018-10-10 02:27:49,"저 구리구리 보려고 11,000원 캐시 구매함 ㅜ_ㅜ 이제 포털 옮기지 마세요",True
16976653,51219,구리의 구리구리 59화 전전긍긍,융도이,9,0,2018-11-26 14:34:48,"전 13,000원!ㅋㅋㅋ그래봤자 영구적인것도 아니구 일주일이잖아욥",False
16678138,51219,구리의 구리구리 59화 전전긍긍,missjoo,5,0,2018-08-30 14:03:05,아진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ마지막에 반전...!!!!!!!,False
17016447,51219,구리의 구리구리 59화 전전긍긍,산슝이,3,0,2018-12-06 09:45:21,ㅋㅋㅋㅋㄱ신랑 득템ㅋㅋㅋㄲㅋㅋㅋㅋㅋㅋ,False
16822194,51219,구리의 구리구리 59화 전전긍긍,AJ,1,0,2018-10-10 02:27:13,ㅋㅋㅋ,False
19666785,51219,구리의 구리구리 59화 전전긍긍,쇼메,0,0,2020-08-06 21:35:29,역시 범지님ㅌㅋㅋㅋㅋㅋ,False
17781744,51220,구리의 구리구리 60화 여행,KcowJ,5,0,2019-05-06 22:43:15,"이 편 보니까ㅋㅋㄱ
예전에 가족끼리 여행사 통해서 패키지 여행으로  싱가폴&gt;인도네시아&gt;말레이시아 갔었는데
말레이시아 입국심사 하려고 버스에서 내리다가 주저앉으면서 양쪽 발 동시에 삐어서 말레이시아 절뚝 거리면서 돌아다녔던 기억이 나네요ㅠㅠㅋㅋㅋㅋ
그때 일행들이랑 현지인들이 다 웃어서 얼마나 창피했는지....ㅠㅠㅋㅋㅋㅋ 쓰다보니 생각보다 재밌는 일화가 아니었네요ㅋㅋㅋㅋ 그럼 이만 총총총...ㅋㅋㅋㅋㅋ",False
17709393,51220,구리의 구리구리 60화 여행,신도현,5,0,2019-04-13 05:07:39,"저도 외국 나왔는데 이쁘다는 소리 들었어요 번호도 처음으로 받아봤어요!!!
저 이민갈께요 ",False
16976694,51220,구리의 구리구리 60화 여행,융도이,5,0,2018-11-26 14:49:59,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ7차버림,False
19666791,51220,구리의 구리구리 60화 여행,쇼메,2,0,2020-08-06 21:38:14,ㅋㅋㅋㅋㅋㅋ 엄마랑 동생이 합심해서 장난쳐 ㅋㅋㅋㅋㅋㅋㅋ,False
16453844,51221,구리의 구리구리 61화 버스,김현아,10,0,2018-06-28 03:40:54,전 경북 경산에서 990타고 가려고 하다가 검정색/빨간색 숫자 990번이 다른 노선인줄 모르고 ㅋㅋㅋ 잘못타서 이름모를 버스종점까지갔어요 ㅋㅋㅋㅋㅋ 심지어 막차......^^ 불쌍하게 생각하신 기사님이 차고지 가는길에 근처 지나가신다고 떨궈주심.....^^ 전 그때 12+10 살 이었음ㅋㅋㅋㅋㅋ ㅠㅠㅠ ,False
16599591,51221,구리의 구리구리 61화 버스,최민지,6,0,2018-08-08 15:59:32,초딩이 히치하이킹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개멋잇다,False
18326646,51221,구리의 구리구리 61화 버스,안쩡,4,0,2019-10-04 15:46:39,구리구리님 역시 듬직하네요 ,False
18192424,51221,구리의 구리구리 61화 버스,mylovegod,1,0,2019-08-29 00:27:18,ㅋㅋㅋㅋ레전드 회차네요 ㅋㅋㅋㅋㅋ,False
16976704,51221,구리의 구리구리 61화 버스,융도이,1,0,2018-11-26 14:52:22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ듬직헌 구리님,False
17643121,51222,구리의 구리구리 62화 잉여,콩2,4,0,2019-03-28 00:31:24,"ㅋㅋㅋㅋㅋㅋ여러분 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ친구 가르마 좀 보세욬ㅋㅋㅋㅋ
작가님의  현실고증 쩌는거 보소 ㅋㅋㅋㅋㅋㅋㅋ",False
17668420,51222,구리의 구리구리 62화 잉여,천지영,2,0,2019-04-03 14:19:47,2019년 4월 3일...오늘도 나는,False
17609055,51222,구리의 구리구리 62화 잉여,신도현,2,0,2019-03-19 13:24:08,"제가 출연했네요 ㅎㅎ
저의 삶이 ",False
17016457,51222,구리의 구리구리 62화 잉여,산슝이,2,0,2018-12-06 09:50:41,크 하루 버리기 스킬... 공감되네요ㅠㅜ,False
19948203,51222,구리의 구리구리 62화 잉여,이다현,0,0,2020-10-05 01:03:11,ㅋㅋㅋㅋㅋㅋㅋ굿모닝ㅋㅋㅋ,False
17076151,51223,구리의 구리구리 63화 부산 上,신도현,6,0,2018-12-25 22:33:55,ㅋㅋㅋㅋㅋ 통쾌하다!!!,False
17739023,51223,구리의 구리구리 63화 부산 上,아롱사태,3,0,2019-04-22 10:07:01,여행 자주 가주세요. 넘 재밌어요ㅎㅎ,False
16963630,51223,구리의 구리구리 63화 부산 上,dj2w,1,0,2018-11-22 19:02:49,ㅋㅋ 방긋 빵 터지네요,False
18630686,51223,구리의 구리구리 63화 부산 上,윤상윤지,0,0,2019-12-24 21:02:04,아 뭐야! ㅋㅋㅋ,False
18421497,51223,구리의 구리구리 63화 부산 上,나풀나풀,0,0,2019-10-31 17:26:27,소재를 위한 여행ㅋㅋㅋㅋㅋㅋ,False
16874073,51223,구리의 구리구리 63화 부산 上,붸리,0,0,2018-10-26 00:12:15,ㄲㄱㅋㄱㄱㄱㄱㅋ진짜야?ㄲㅋㅋㅋㄱㅋㅋㄲㅋㄲㅋㅋㅋ방긋,False
16678220,51224,구리의 구리구리 64화 부산 下,missjoo,10,0,2018-08-30 14:50:42,버스손잡잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ같아욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
16392604,51224,구리의 구리구리 64화 부산 下,kagerou77,10,0,2018-06-11 14:31:40,다 실화야 ㅋㅋㅋㅋ푸푸푸풒팧ㅎㅎㅎㅎㅎㅎ,False
16811517,51224,구리의 구리구리 64화 부산 下,Lizzy,6,0,2018-10-06 14:47:45,범지씨 넘 좋아요ㅋㅋㅋㅋ 범지씨 나오는 에피들 다 재밌어요ㅋㅋㅋㅋ,False
17372581,51224,구리의 구리구리 64화 부산 下,룰루랄라,5,0,2019-02-22 13:22:31,실홬ㅋㅋㅋㅋㅋㅋㅋ 이게 초현실주의,False
16616808,51224,구리의 구리구리 64화 부산 下,반짝반짝,4,0,2018-08-13 11:13:29,미치것다ㅋㅋㅋㅋㅋㅋㅋ작가님 최고ㅋㅋ,False
18694524,51224,구리의 구리구리 64화 부산 下,깜단이,1,0,2020-01-09 12:04:18,으아 너무 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
19458648,51224,구리의 구리구리 64화 부산 下,조다은,0,0,2020-06-16 14:49:31,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False
