commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
16529118,53948,프레너미 3부 9화,김성민,326,17,2018-07-19 00:32:00,나만 이만화 인생만화라 생각해?,True
16529070,53948,프레너미 3부 9화,No_99,259,5,2018-07-19 00:25:01,"원래 본편 이외의 스토리는 지루하기 마련인데 이건 진짜...
주신이 강산 몆주간 까먹고있었네요 ㅎㅎㅎ",True
16529142,53948,프레너미 3부 9화,하lㅂrㄹrㄱl,182,6,2018-07-19 00:35:42,내인생에서 200원을 가장가치있게 쓰는중인것은 확실하다....,True
16528837,53948,프레너미 3부 9화,이희균,153,2,2018-07-19 00:04:05,와 진짜 지렸다....,True
16528985,53948,프레너미 3부 9화,m5681,140,1,2018-07-19 00:15:35,와 진짜 마지막에 소름이네요 끝인가보다 했는데,True
16529127,53948,프레너미 3부 9화,오승현,81,1,2018-07-19 00:33:09,진짜 내 인생 최고다 이 웹툰은,True
16528972,53948,프레너미 3부 9화,HD30,70,0,2018-07-19 00:14:42,"보통 만화는 붉은눈이 되야 각성한건데, 여긴 노란눈이 되야 각성한거네요. 둘다 노란눈 상태에서 승부를 펼치려는 찰나에 강해웅이 쓰려졌네요. 결국 비더만이 어렸을때 TV에서 보고 언젠가는 펼쳐보겠다고 생각한, 극한의 숙명적 승부를 이루지 못했네요",True
16528910,53948,프레너미 3부 9화,흐바,58,0,2018-07-19 00:09:31,ㄹㅇ 마지막에 게임은 다시 하면 되지 부분에서 소름돋았어요 ㅠㅠ,True
16557687,53948,프레너미 3부 9화,박성현,40,4,2018-07-27 15:42:57,진짜 작가님 개 사랑해요 저 작가님이랑은 결혼할수있을거같아요 비록 남자지만 개 리스펙 사랑합니다 온 몸에 전율이 휘감아요 오졌다 너무 짜릿해 하아하아..,True
16528902,53948,프레너미 3부 9화,Censor_BaBa,34,1,2018-07-19 00:08:55,회상편을 결제하고 기다리면서 보기힘든데... 참 신기방기,True
16530267,53948,프레너미 3부 9화,유승수,31,0,2018-07-19 10:40:04,작가님 혹시 만화책으로 내실생각없으신가요? 꼭 사고싶습니다,True
16529299,53948,프레너미 3부 9화,똥침잘못너따,28,1,2018-07-19 01:01:13,"다음 내용이 궁금해 결제를 시작한다.
그렇게 결제의 늪에 빠져서 보다보면 내용의 흐름덕에
흥미나 재미도가 높을때도 있고 낮을때도 있다. 
낮을 땐 돈이 아깝지만 보던게 있어 이어오지. 
하지만 이 웹툰은 내용의 전개에 따라 흥미가 떨어지는게 아니고 이 내용은 이 내용대로 오지고 저 내용은 저 내용대로 조지고.
단돈 200원에 이런걸 접한다는게 매번 고마울 정도다. 
작가님, 정말 굉장하다고 밖에 설명이 안된다. ",True
16530612,53948,프레너미 3부 9화,선수찬,20,0,2018-07-19 13:35:25,"보는 내내 소름이 돋다가 마지막엔 가슴이 답답하고 눈물이 날뻔했네요..
미리보기로 다 봐버려서 다음회가 없어서요...
감사합니다 작가님.
중고등시절 만화책을보면서 느낀 희열과 감동을 오랜만에 다시느끼게 해주셔서.
200원으로 밖에선 아무것도 할 수 없는데
몇만원주고 마시는 술보다 더 값진 200원이었습니다.",True
16528905,53948,프레너미 3부 9화,FactBomber,19,2,2018-07-19 00:09:10,이 작가 정말 천재라고 밖에 설명을 못하겠네...,True
16529126,53948,프레너미 3부 9화,신상윤,17,0,2018-07-19 00:33:06,미쳤네요... 결제의 늪에서 헤어나올수 없어요 더더더,True
16528870,53948,프레너미 3부 9화,하재원,16,0,2018-07-19 00:06:22,댓글쓰기귀찮아서 안쓰는데 회상편을 이런식으로잘그리는것은 재승이다솔직히 신인작가가맞다면 얼마나재능에다가 노력을해왔는지 알겠네요  감사합니다 동시대에 태어나줘서,True
16530251,53948,프레너미 3부 9화,야츄,14,0,2018-07-19 10:30:17,"와...진심 닭살이.....
스포츠 췝툰중 정말 Top of Top 이라고 말할수 있겠내요!!
작가님 감사합니다!!",True
16530200,53948,프레너미 3부 9화,유창현,9,0,2018-07-19 10:00:53,비더만 지는거 보러왔다 내가 지렸네,False
16529563,53948,프레너미 3부 9화,JWLee,7,0,2018-07-19 02:18:03,아 전개봐 소름돋아,False
16528927,53948,프레너미 3부 9화,이준용,7,0,2018-07-19 00:11:12,지렷다 진심 ,False
16529564,53948,프레너미 3부 9화,JuNe,6,1,2018-07-19 02:18:55,남의 시선에 사는 삶은 힘드네요 이 웹툰을 보면서 다시 한번 내 삶을 되돌아봅니다 ,False
16529435,53948,프레너미 3부 9화,이창호,5,0,2018-07-19 01:35:18,"다음에서 퍼펙트 게임에 버금갈 명작이다...
감사합니다 ",False
16529110,53948,프레너미 3부 9화,김원겸,5,0,2018-07-19 00:30:50,최고의 만화,False
16529007,53948,프레너미 3부 9화,팔팔텔레콤,5,0,2018-07-19 00:17:57,내 결제의 끝은 업지,False
16528914,53948,프레너미 3부 9화,오재성,5,0,2018-07-19 00:09:49,이제 숨 쉬어도 돼,False
16553723,53948,프레너미 3부 9화,악으로앞으로,4,0,2018-07-26 11:03:05,마지막에 에어컨을 풀로 틀은 듯한 소오름..,False
16530285,53948,프레너미 3부 9화,BaeBae,4,0,2018-07-19 10:49:03,더줘,False
16530241,53948,프레너미 3부 9화,채현기,4,0,2018-07-19 10:25:14,최고다 더그려줘요...진짜 어떤 댓글처럼 우스갯소리로 그림만 그리게하고싶다ㅋㅋ,False
16529678,53948,프레너미 3부 9화,젤리,4,0,2018-07-19 03:26:53,아 진짜 작가님 표현력 장난 아니시다.... 다음에는 진짜 뭔가 팍 와닫는 작품들이 몇개 있는듯,False
16529638,53948,프레너미 3부 9화,범주니,4,0,2018-07-19 03:02:39,처음으로 댓글다네요.. 진심 최고의 작품입니다...,False
16601972,53948,프레너미 3부 9화,이별그리고이별후,3,0,2018-08-09 07:04:20,와씨 지멋대로 울컥울컬 감정들이 파도치며 올라올라한다 ㄷㄷ ,False
16537537,53948,프레너미 3부 9화,닉네임,3,0,2018-07-21 13:31:28,"나 이웹툰보고 테니스 바로 레슨 끊고 이제 2달되가는데. 진짜 테니스 너무 매력잇다 
작가님 고맙습니다 운동도 시켜주는 웹툰은 처음입니다 감사합니다",False
16529340,53948,프레너미 3부 9화,김동건,3,0,2018-07-19 01:09:24,진짜..보통은 주인공 언제나올까 하고 보게되는데 이건 뭐..회상편이 더 보고싶은것도 처음이고 다른 한편으론 여기서 딱 잘라내주신 덕분에 마음속 깊이 들어오게 되네요..,False
16529320,53948,프레너미 3부 9화,범,3,0,2018-07-19 01:05:52,매화마다 소름돋네...,False
16528885,53948,프레너미 3부 9화,스타일린,3,0,2018-07-19 00:07:42,와 ㅋㅋㅋ 이 작가는 역시 대단해!!!,False
16528878,53948,프레너미 3부 9화,김정혁,3,0,2018-07-19 00:07:07,진짜 리얼 뻥 구라 안치고 온몸에 닭살 돋았어요,False
16528866,53948,프레너미 3부 9화,정용환,3,0,2018-07-19 00:06:05,와..... 마지막 소름,False
16528851,53948,프레너미 3부 9화,이동헌,3,0,2018-07-19 00:04:53,"또 일주일...언제 기다리나 ㅠㅠ
",False
