commentId,articleId,subject,daumName,recommendCount,disagreeCount,regDate,content,isBest
14610637,41574,나빌레라 32화,유라,2009,26,2017-03-14 01:47:34,ㅜㅜ아들 우는 부분에서 진짜 눈물 났네 너무 좋은 작품 항상 감사합니다,True
14610155,41574,나빌레라 32화,김경선,1513,19,2017-03-14 00:13:50,ㅠ.ㅠ 좀 더 천천히 왔음 좋겠다 ,True
14610285,41574,나빌레라 32화,애미,1226,54,2017-03-14 00:30:24,옛어른들께서 하신 말씀 중에   맏며느리는 시어머니 손잡고 들어온다는 말이 있어요 풀어보자면   시어머니와 성품  인물이 닮은 며느리를 본다는   뜻이죠  그런데   신기하게도  현실에서 그런 경우가 많더라구요  할아버지 맏며느리  시어머니랑 정말 많이 닮았네요     그런데   할아버지   치매가 점점 심해지시네요 ㅠ ㅠ ㅠ,True
14610276,41574,나빌레라 32화,보배찡,1101,63,2017-03-14 00:28:23,치매가 완치가가능한병이면 얼마나 좋을까요...ㅠㅠㅠ치매가심해지기전에 할아버지 무대에서 날아다니는모습 꼭보고싶어요ㅠㅠㅠㅠㅠ,True
14611201,41574,나빌레라 32화,샤이닝핑거,643,25,2017-03-14 10:16:15,"당구장인데... 그.. 츤데레 녀석들~!
어서 출동해서 할배좀 모셔드려라~~!!

너희들 조연인거 안다.. 

어서 분량채워야지???",True
14610214,41574,나빌레라 32화,승훈이라내,321,20,2017-03-14 00:20:53,아..훈님 작품은 너무 감성적이여요ㅠㅠ,True
14610976,41574,나빌레라 32화,이응시옷비읍,272,9,2017-03-14 07:54:14,"여러 사람 입장에서 여러시각으로 한사람 입장에만 치우친게아닌 캐릭터 각각의 입장에서 볼수있어서 좋은 웹툰인거같아요 ㅠ
하 ..할아버지 별일 없으셔야할텐데
",True
14610346,41574,나빌레라 32화,진구,233,9,2017-03-14 00:38:49,10점을 보았다. ㅜㅜ 할아버지,True
14610174,41574,나빌레라 32화,서나,191,16,2017-03-14 00:15:50,아..할아버지.. 눈물나요..,True
14610148,41574,나빌레라 32화,카마엘_ll,155,17,2017-03-14 00:13:41,웹툰에서라도 치매가 완치할수있는병이라는걸  보여주죠!!!!,True
14610201,41574,나빌레라 32화,Cho EJ,139,6,2017-03-14 00:18:47,아름다운 작품입니다. 이 만화는.,True
14682926,41574,나빌레라 32화,최민경,121,4,2017-04-04 00:09:55,"이렇게 좋은 아버지 밑에서는 좋은 자식이 나올 수 밖에 없지 않을까요. 말 그래도 모두가 다른거지 틀린 게 아니잖아요. 다만 조금만 천천히 편찮으시고, 그토록 원하시던 건 해내셨으면 좋겠는데 ㅠㅠ",True
14610925,41574,나빌레라 32화,도레도레도,106,3,2017-03-14 07:16:24,"이 웹툰 보면서 자꾸 부모님 생각이 나요ㅠㅠ 
아무리 지금 건강하셔도 언젠가는 아프시고 또 이별의 순간이 올 텐데
그런 생각하면 부모님들도 하고 싶은 일하시고 그렇게 사셨으면 좋겠다는 생각 ",True
14610154,41574,나빌레라 32화,맨날고파,79,7,2017-03-14 00:13:49,아.. 맘아파..ㅠㅠ,True
14653455,41574,나빌레라 32화,김수지,68,2,2017-03-27 02:50:41,"눈물나네요..
보고싶어요. 할머니
엄마아빠 건강하세요.
열심히 살아서 효도할게요. 미안해요.
받기만하고 돌려드린건 없어서..
그래도 정말 사랑하고 감사해요.",True
14610088,41574,나빌레라 32화,mido,68,1,2017-03-14 00:07:25,"아, 할아버지 걱정돼요.ㅠㅠ",True
14610938,41574,나빌레라 32화,율짱이로구나,48,6,2017-03-14 07:26:18,아아 벌써조금씩..ㅠㅠ 할아부지ㅠㅠ 조금만 천천히 나왔으면 했는데ㅠㅠ ,True
14610895,41574,나빌레라 32화,니키니키,40,1,2017-03-14 06:17:19,몇백유ㅓㄴ결제로 이런 좋은작품을 볼수있어 행복해요. 작가님 감사합니다,True
14611697,41574,나빌레라 32화,이부호,34,0,2017-03-14 16:19:25,"정말 좋은작품 감사합니다. 오늘도 마음이 찡하네요. 언젠가부터 항상 결제해서 보는데, 결제로나마 좋은 작품에 대한 감사를 전합니다.",True
14610378,41574,나빌레라 32화,GK,23,4,2017-03-14 00:44:49,한송이 피디님 ㅋㅋ,True
14684510,41574,나빌레라 32화,수지,8,0,2017-04-04 13:04:17,"정말 가장 이상적인 가족의 모습을 그려주셔서 너무 부럽고, 또 좋은 마음으로 지켜보고 있어요. 요즘 저렇게 살아가는 사람들 얼마나 있을까, 특히 부인이 남편에게 당신은 항상 옳아요 라고 말해줬을 때, 저도 여자지만, 대단하다 느꼈고 많을 걸 생각하게 하고 배웠어요. 남자가 하늘이고 여자가 땅이다 뭐 이런게 아닌, 남편을 배려해주고 위해주는 모습, 요즘 젊은 사람들도 공감할 수 있는 부분들이였음 좋겠다 싶었어요.. 그랬다구요.. ^^; 할아버지 - 길가에서 기억을 잃은 모습이 너무 안쓰러워요, 😭",False
14685004,41574,나빌레라 32화,나는나예욤,7,0,2017-04-04 18:51:11,"저런 지혜롭고 현명한 여자를 와이프로 맞았으니 첫째아들 인생 잘 산듯.아버지가 그랬던 것처럼 도와주지는 못할 망정 방해말고 뒤에서 응원해줍시다!
할아버지 기억 점점 잃어가는데 그전에 꼭 무대에 서신 모습 보고 싶네요ㅠㅠ",False
14692345,41574,나빌레라 32화,한지석,6,0,2017-04-06 18:16:38,"이거 드라마로 안 만듭니까?
온통 자극적인 드라마만 판치는데 이런거 나와줌 힐링 될것 같아요 작가님 힘좀 써 주세요!!!!!!!!!!!!!!!!!!",False
14687796,41574,나빌레라 32화,핑구팡구,6,0,2017-04-05 11:26:19,"늦은 나이지만
취미반이지만
몸도 많이 불어서 모양 안나지만
어려서 못해본 마음이 생채기처럼 늘 걸려있던 발레...
지인의 도움으로 시작한지 1년 좀 넘었습니다. 
덕출할배 마음... 좀 압니다. 
할배 우리 포기하지 맙시다!
홧팅!!
사실 우리 젊은 사람들도 종종 멍~ 해져요 ㅠㅠ",False
14683292,41574,나빌레라 32화,박수진,6,0,2017-04-04 01:01:41,항상 다니던 길목이 한순간 처음 보는 길처럼 낯설게 느껴진다면 그 기분이 어떨까..상상도 되지 않네,False
14683967,41574,나빌레라 32화,ellenora,5,0,2017-04-04 08:16:38,출근길에 지하철에서 만화보다 울긴 또 첨이네,False
14683862,41574,나빌레라 32화,만돌이,5,0,2017-04-04 06:40:59,어떤 동영상에서 치매에 대한것이 나오던데 그중에 하나가 사람이 수면을 취할때 뇌가 줄어들어 줄어든 공간만큼 뇌척수액이 흘러들어와 뇌에있던 어떤 찌꺼기 같은걸 청소한다고 하더라구요...하지만 잠을 충분히 취하지 않을경우 그 찌꺼기가 제대로 청소가 되지 않으면 치매가 걸릴 확율이 높아 진다고 하더라구요......열심히 사신 할아버지가 치매가 걸린건....훈장이라고 할수 없지만..너무 열심히 살아...저래 되신건 아닌지....저희 어머니도 너무 열심히 산....훈장인지몰라도....치매에 뇌경색....ㅜㅜ..후..부모님께잘하세요...,False
14687712,41574,나빌레라 32화,김지은,4,0,2017-04-05 10:46:02,보면서 자신을 반성하게되는 정말좋은 웹툰입니다.,False
14685012,41574,나빌레라 32화,깔깔깔,4,0,2017-04-04 18:56:32,할아버지 가족들 모두 훌륭하네요~,False
14684983,41574,나빌레라 32화,gngn혜선,4,0,2017-04-04 18:33:26,"이제 그만 가족들한테 아픈거 얘기하는게 어때요..?
더...더 늦기전에요..ㅜㅜ 가족들얼굴 이름도 잊어버리기 전에 얘기하세요
할아버지...ㅜㅜㅜ 만화에서 만큼은 완치가 되엇으면 좋겟어요!!!",False
14684775,41574,나빌레라 32화,dounggae,4,0,2017-04-04 16:24:14,"무리한 부탁이지만..
제발, 부디 아프게하지않고 이 꿈 다 이루게해주세요
남은 시간이 아닌 계속 되는 시간이길..",False
14684403,41574,나빌레라 32화,skyini,4,0,2017-04-04 12:03:42,큰형이 큰형답네 어렸을때부터 부모형제 다 위할줄 알고 멋진 장남이다! 눈물신 회상신 오늘 hun작가님 포텐터트리셨네요ㅎㅎ 네이버 와일드***보고 작가님께 살짝쿵  실망했드랬는데 나빌레라 보면서 역시 hun작가님 아직 살아있네 라고 감탄합니다 좋은 작품 감사합니다,False
14683974,41574,나빌레라 32화,고양이,4,0,2017-04-04 08:23:04,킂 쟈철에서 울뻔 ㅠㅠㅠ,False
14683283,41574,나빌레라 32화,전지현,4,0,2017-04-04 01:00:16,"정말정말 좋은작품 너무 감사합니다.
자극적이지않고 사람냄새나는 웹툰 너무 오랜만이네요!
우리 삶도 아직 이런 따뜻하고 좋은 사람들이 많다는 이야기 같아서 너무 좋습니다ㅠㅠ",False
14683252,41574,나빌레라 32화,유재희,4,0,2017-04-04 00:54:43,&quot;도움은 못 되더라도 방하는 하지 말자&quot; 진짜 이번편 명대사👍,False
14683238,41574,나빌레라 32화,유재희,4,0,2017-04-04 00:52:58,"할아버지아직안돼요ㅠㅠㅠ
평점10점처음봐요ㅠㅠ",False
14683136,41574,나빌레라 32화,응가요정,4,0,2017-04-04 00:37:08,"첫째아들 진짜 넘... 첫째며느리 지짜 최고시다 남편이 자기한테 저렇게 막대하는데도 남편한테 예쁜말 해주는것 봐,, 나같으면 저렇게 못해,,,",False
14683129,41574,나빌레라 32화,S2 Nicole S2,4,0,2017-04-04 00:36:20,으아.. 당구장 죽돌이들 얼른 출동해서 할아버지 좀 챙겨드려라ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 조마조마..ㅠㅠㅠㅠㅠㅍㅍㅍ,False
14685338,41574,나빌레라 32화,신경민,3,0,2017-04-04 21:46:26,"일하다가 웹툰보다 울뻔.,.
쪽팔리게.,.다큰 성인 남잔데ㅋㅋㅋㅋㅋ",False
14683032,41574,나빌레라 32화,닝구,3,1,2017-04-04 00:23:13,"나중에 자식들 알면 난리가 날텐데
빨리 가족에게 알려야 하지 않을까 싶네요. 
안타까워요. ㅠㅠ",False
14705487,41574,나빌레라 32화,Miracle,2,0,2017-04-10 09:07:23,"아직은 아니예요. 좀만 천천히ㅠㅜ
계속되는 평점 10점만점에 새삼 더 대단하다 느낍니다.",False
14689055,41574,나빌레라 32화,하늘을 바라봐,2,0,2017-04-05 21:36:42,"시간이 천천히 갔으면 좋겠습니다.

울 어르신 좀 더 누리시게요

자식들 지금부터라도 효도하게요

갑작스레 제 곁을 떠나신 부모님이 떠오릅니다.

이제 넉넉치는 않아도 조금은 여유가 생겼는데....

아무리 둘러봐도
부모님이 안계시네요",False
14685538,41574,나빌레라 32화,황중현,2,0,2017-04-04 23:47:06,많이 울었네요 ㅠㅠ,False
14685359,41574,나빌레라 32화,scottyboy,2,0,2017-04-04 22:09:47,무료로 보는게 미안한 작품,False
14685304,41574,나빌레라 32화,3D솔루션,2,1,2017-04-04 21:19:42,할아버지 나중에 돌아가실 것 같은데... 많은 것을 남겨주실 것 같네...,False
14685078,41574,나빌레라 32화,조연우,2,0,2017-04-04 19:29:37,성산이 어린시절 회상하면서 우는 장면 전철에서 보다가 울뻔했네요 눈가가 촉촉 ㅠㅠ 잘보고 갑니다 ,False
14684977,41574,나빌레라 32화,33,2,0,2017-04-04 18:29:27,"웹툰이라서 일주일에 한 편이라서 더 다행이다. 매주 화요일은 내가 또 다시 부모님, 할머니, 그리고 미래의 나에 대해서 생각할 수 있으며 울 수 있으니까",False
14683344,41574,나빌레라 32화,정다영,2,0,2017-04-04 01:11:26,진짜울었네요...,False
14611527,41574,나빌레라 32화,절대미뇨,2,0,2017-03-14 14:09:58,이래서 결제를 안할래야 안할수가 없는 작품입니다...!!!!!!!!!!!!!!!!,False
14611355,41574,나빌레라 32화,째즈칵테일,2,0,2017-03-14 12:08:25,나도~~ 아들 우는 장면에서 눈이 울컥 쏟아지네요....,False
14610893,41574,나빌레라 32화,니키니키,2,1,2017-03-14 06:16:27,몇백원결제로 이런 좋은작품을 볼수있어 행복해요. 작가님 감사합니다,False
15326185,41574,나빌레라 32화,박서영,1,0,2017-09-23 10:51:16,"슬프다 막막하다 저 할아버지는 꿈가지고 저렇게 노력하시는데 나는 무엇을 위해 이렇게 사는지 내 자신을 돌아보게 한다.. 처음 보고 정주행하는데 너무 슬퍼서 더이상 못보겠다 ,,",False
15124944,41574,나빌레라 32화,바람처럼,1,0,2017-08-01 23:35:36,아...진짜 첫 정주행중인데 왜 자꾸 휴지풀게 만드는거예요?? ㅠㅠ,False
14993060,41574,나빌레라 32화,소리,1,0,2017-06-28 15:33:56,"큰 아들이 오열하는 부분에서
저도 눈물이 하염없이 ㅠㅠ
이 때까지 보아왔던 모든 작품들보다
최고입니다.
",False
14747546,41574,나빌레라 32화,솔빛채,1,0,2017-04-23 03:59:41,우리나라 사람들이 아버지하고 아들 사이에 표현이 참 서툴어 ,False
14719237,41574,나빌레라 32화,미완성,1,0,2017-04-14 19:04:28,정말 뭉클하네요. 많은 생각을 하게 됩니다. 고맙습니다. ,False
14700349,41574,나빌레라 32화,꼬꼬와꼬꼬댁,1,0,2017-04-08 22:07:12,안돼ㅠㅠㅠㅠㅠㅠㅠ,False
14699498,41574,나빌레라 32화,조형준,1,1,2017-04-08 14:12:52,영화로도 만들어주세요... 정말 최고의 작품입니다.!,False
14697625,41574,나빌레라 32화,부끄럽지않게살기,1,0,2017-04-08 01:28:45,"아... 할아버지
우리 외할아버지 생각나요
모습도 너무 닮으셨고
보고싶어요 할아버지",False
14696598,41574,나빌레라 32화,사랑을주세요,1,0,2017-04-07 23:30:59,"작가님들껜 미안한.말이지만......
맨날 맨날 보고싶다 ㅠㅅㅠ
넘 기다려용~",False
14696532,41574,나빌레라 32화,닉네임을 등록해 주세요,1,0,2017-04-07 22:52:29,아 안되요..조금만 더 시간을 주세요..ㅠ,False
14693033,41574,나빌레라 32화,세라,1,1,2017-04-07 00:03:42,영화사 뭐하냐ㅠㅠ 이런거 영화로 안만들고,False
14692859,41574,나빌레라 32화,정다운,1,0,2017-04-06 22:57:00,흐아ㅜㅜ 이야기 좀더 질질끌어주길 바라게된 만화는첨이네...끌어주세요! 할아버지 발레하고 즐거워하는거 좀더보고싶어요,False
14690761,41574,나빌레라 32화,세련st,1,0,2017-04-06 06:10:25,하 진쨔 매회 눈물 안흘린 회가 없닼ㅋㅋㅋㅋㅋㅋ 이 웹툰 진짜ㅜ미쳤어 ㅠㅠㅠㅠㅠ 하  ㅠㅠ유ㅠㅠㅠ ,False
14688375,41574,나빌레라 32화,조선미인,1,0,2017-04-05 15:59:07,눈물나 진짜 눈물나 펑펑 흐른다 감정선이 정말 남다른 작품이에요 맴찢ㅠㅠ,False
14687518,41574,나빌레라 32화,HBK,1,0,2017-04-05 09:38:40,"이작품은 보는 화 마다 감동을 주네요 슬프고 
진짜 영화로도 나오면 좋을것 같네요....
감사합니다 좋은작품 매주 볼수있게해주셔서 ",False
14686872,41574,나빌레라 32화,이재한,1,0,2017-04-05 02:27:32,이번화에서 작년에 돌아가신 할아버지가 생각나네요... 치매가 심각하게 오셔서 자주 없어져서 찾으러 다녔었던 때가 생각나네요... 저렇게 돌아다니시며 어딘지 모르고 무서우셨을 할아버지... 하늘나라에선 편하고 행복하게 살아주세요 사랑합니다...,False
14685549,41574,나빌레라 32화,창민,1,0,2017-04-04 23:55:05,진짜 유일하게 평점 신중히 주는 웹툰 실수하면 죄인됨.,False
